model,Age,price,transmission,mileage,fuelType,tax,mpg,engineSize
 3 Series,3,20000,Automatic,27725,Diesel,145,64.2,2
 3 Series,6,14500,Automatic,16255,Diesel,30,65.7,2
 1 Series,5,11000,Manual,34683,Diesel,0,83.1,1.5
 3 Series,3,18000,Automatic,24716,Diesel,150,64.2,0
 1 Series,5,13700,Manual,36948,Diesel,30,62.8,2
 1 Series,5,12400,Manual,24528,Diesel,20,68.9,0
 M4,6,28500,Semi-Auto,40000,Petrol,305,34,3
 2 Series,4,13300,Manual,19029,Petrol,150,52.3,1.5
 2 Series,4,14400,Automatic,25975,Petrol,150,53.3,1.5
 1 Series,5,12500,Manual,11734,Petrol,125,53.3,1.5
 X1,5,15000,Manual,13449,Diesel,20,68.9,2
 1 Series,4,11400,Manual,40000,Diesel,20,72.4,1.5
 2 Series,2,19250,Automatic,13414,Petrol,150,50.4,1.5
 3 Series,5,19000,Automatic,26114,Diesel,145,53.3,3
 4 Series,6,15200,Automatic,49450,Diesel,20,62.8,2
 1 Series,3,15800,Manual,2901,Petrol,145,37.7,1.5
 3 Series,5,13800,Manual,19401,Diesel,30,67.3,2
 3 Series,4,19000,Automatic,19345,Diesel,150,64.2,2
 1 Series,4,13000,Manual,24104,Petrol,125,53.3,1.5
 3 Series,5,18500,Automatic,24585,Diesel,145,56.5,3
 1 Series,5,12300,Manual,30856,Diesel,20,68.9,2
 3 Series,3,16200,Automatic,40151,Diesel,145,67.3,2
 3 Series,3,20500,Automatic,28918,Diesel,145,64.2,2
 1 Series,3,15300,Manual,36469,Diesel,150,50.4,1.5
 2 Series,3,17000,Automatic,20000,Petrol,150,50.4,1.5
 5 Series,2,26000,Automatic,13000,Diesel,145,65.7,2
 1 Series,2,18000,Automatic,11961,Diesel,145,47.9,1.5
 1 Series,6,13800,Automatic,39141,Diesel,30,65.7,2
 1 Series,7,12800,Manual,10503,Petrol,145,50.4,1.6
 1 Series,2,14500,Manual,30372,Petrol,145,53.3,1.5
 2 Series,5,15000,Automatic,17097,Diesel,20,68.9,0
 1 Series,4,15000,Automatic,17392,Petrol,30,55.5,1.5
 3 Series,3,15800,Manual,27692,Diesel,145,68.9,2
 X1,6,17700,Automatic,27460,Diesel,125,57.6,2
 2 Series,4,17000,Automatic,33000,Diesel,145,65.7,2
 3 Series,4,13500,Automatic,48704,Petrol,125,51.4,2
 X1,4,16300,Manual,27473,Diesel,125,58.9,2
 2 Series,4,12700,Manual,22397,Petrol,125,52.3,1.5
 1 Series,3,14700,Automatic,16313,Petrol,145,55.5,1.5
 X2,3,20500,Automatic,6471,Diesel,145,52.3,2
 3 Series,4,16600,Automatic,50000,Other,0,134.5,2
 3 Series,6,20990,Manual,17620,Petrol,265,36.7,3
 1 Series,5,19290,Automatic,28451,Petrol,240,37.7,3
 1 Series,4,16800,Automatic,22396,Petrol,145,54.3,1.5
 3 Series,5,16900,Automatic,38480,Hybrid,0,148.7,2
 3 Series,5,16500,Automatic,42298,Diesel,125,60.1,2
 3 Series,6,15600,Automatic,33452,Diesel,30,64.2,2
 X1,5,15000,Manual,32313,Diesel,20,68.9,2
 1 Series,3,12700,Automatic,35742,Petrol,145,58.9,1.5
 3 Series,4,13750,Manual,27779,Petrol,150,48.7,2
 X1,4,15400,Manual,18000,Diesel,20,68.9,2
 2 Series,4,13400,Automatic,49264,Diesel,150,62.8,2
 1 Series,6,12800,Manual,37391,Diesel,30,65.7,2
 3 Series,5,16700,Automatic,52880,Hybrid,0,134.5,2
 3 Series,5,12300,Manual,32759,Diesel,20,72.4,2
 1 Series,6,15490,Automatic,31141,Diesel,30,64.2,2
 5 Series,7,14990,Automatic,55306,Diesel,125,57.6,2
 X1,5,17000,Manual,41377,Diesel,125,58.9,2
 4 Series,4,19800,Automatic,23609,Diesel,125,60.1,2
 1 Series,5,15700,Manual,19732,Diesel,30,62.8,2
 1 Series,4,12900,Automatic,42159,Diesel,150,70.6,2
 2 Series,4,12000,Automatic,39370,Diesel,150,68.9,2
 2 Series,4,15000,Automatic,36729,Diesel,30,67.3,2
 2 Series,5,15200,Automatic,24146,Diesel,30,65.7,2
 1 Series,2,17800,Manual,7218,Petrol,150,52.3,1.5
 X1,4,17000,Manual,18000,Diesel,125,58.9,2
 8 Series,2,73900,Automatic,953,Petrol,145,26.9,4.4
 4 Series,2,26490,Automatic,6751,Petrol,145,48.7,2
 3 Series,3,19800,Automatic,29473,Diesel,145,64.2,2
 1 Series,7,12000,Automatic,34795,Diesel,30,64.2,2
 3 Series,8,8500,Manual,49884,Petrol,145,47.9,1.6
 2 Series,4,16300,Automatic,36869,Petrol,145,47.9,2
 3 Series,5,16600,Automatic,31741,Diesel,20,65.7,2
 3 Series,6,15700,Automatic,42492,Diesel,145,56.5,3
 2 Series,3,19600,Manual,15621,Diesel,145,60.1,2
 X5,4,30000,Automatic,23882,Diesel,145,47.1,3
 1 Series,3,19990,Automatic,20022,Diesel,150,48.7,2
 1 Series,4,21400,Automatic,23000,Petrol,205,39.8,3
 2 Series,4,16400,Automatic,8012,Petrol,150,53.3,1.5
 3 Series,3,17995,Automatic,17500,Petrol,150,54.3,1.5
 4 Series,2,28500,Automatic,5123,Petrol,145,48.7,2
 3 Series,1,32400,Automatic,2121,Diesel,145,52.3,2
 X3,2,35900,Automatic,4078,Petrol,145,30.4,2
 4 Series,5,19290,Automatic,44675,Diesel,125,58.9,2
 X5,6,35400,Automatic,27947,Diesel,235,42.8,3
 2 Series,2,21990,Manual,1243,Petrol,145,42.2,1.5
 2 Series,6,13290,Automatic,27419,Diesel,30,55.4,2
 X1,4,22000,Automatic,14105,Diesel,150,60.1,2
 X1,4,22000,Automatic,10048,Diesel,150,60.1,2
 X1,4,18300,Automatic,43147,Diesel,145,57.6,2
 1 Series,8,11000,Manual,37012,Diesel,30,62.8,2
 1 Series,3,17500,Manual,4971,Petrol,150,52.3,1.5
 1 Series,4,15000,Automatic,15592,Petrol,30,55.5,1.5
 2 Series,5,19700,Automatic,26193,Petrol,260,37.2,3
 2 Series,5,13400,Manual,35437,Diesel,30,64.2,2
 1 Series,6,12000,Manual,48489,Diesel,30,65.7,2
 2 Series,7,13990,Manual,42947,Petrol,205,42.8,2
 X5,5,26900,Automatic,17303,Diesel,205,47.9,3
 3 Series,3,18990,Automatic,42967,Petrol,150,48.7,2
 2 Series,6,13900,Automatic,29867,Diesel,30,68.9,2
 3 Series,5,17400,Automatic,32500,Diesel,30,64.2,2
 1 Series,4,16990,Automatic,23000,Diesel,30,65.7,2
 2 Series,3,19800,Automatic,10764,Petrol,145,47.9,2
 X3,4,23100,Automatic,35903,Diesel,145,54.3,2
 1 Series,4,12988,Manual,42069,Diesel,20,68.9,2
 1 Series,8,11400,Manual,59824,Diesel,125,58.9,2
 3 Series,7,15690,Automatic,44900,Diesel,125,58.9,2
 1 Series,7,12990,Manual,34902,Petrol,145,50.4,1.6
 2 Series,5,20600,Automatic,22901,Petrol,260,37.2,3
 5 Series,4,26990,Automatic,20508,Diesel,145,56.5,3
 1 Series,4,15400,Automatic,57414,Diesel,145,68.9,1.5
 1 Series,8,14490,Manual,34628,Petrol,145,52.3,1.6
 4 Series,6,18990,Automatic,24102,Diesel,145,56.5,2
 3 Series,2,31489,Automatic,7834,Diesel,145,49.6,2
 X4,1,44899,Automatic,100,Petrol,145,26.9,3
 3 Series,1,34900,Automatic,100,Diesel,145,50.4,2
 3 Series,1,39900,Automatic,13,Diesel,145,44.1,3
 X6,2,58900,Automatic,15,Diesel,145,34.9,3
 3 Series,5,12000,Manual,42119,Diesel,30,67.3,2
 5 Series,7,13500,Automatic,41522,Diesel,30,62.8,2
 1 Series,6,13600,Automatic,38046,Diesel,20,67.3,2
 1 Series,4,15800,Automatic,30257,Diesel,145,68.9,2
 X4,3,27800,Automatic,17878,Diesel,145,54.3,2
 4 Series,5,17300,Automatic,32837,Diesel,30,65.7,2
 3 Series,6,13100,Manual,36801,Diesel,30,61.4,2
 X1,5,17400,Manual,28999,Diesel,125,58.9,2
 5 Series,4,22400,Automatic,16942,Petrol,145,48.7,2
 3 Series,3,22800,Automatic,18627,Petrol,145,47.9,2
 2 Series,3,18490,Automatic,7913,Diesel,145,56.5,1.5
 4 Series,6,16900,Automatic,57317,Petrol,160,44.8,2
 i3,6,17400,Automatic,29465,Electric,0,470.8,1
 X3,3,30990,Automatic,13034,Diesel,145,54.3,2
 1 Series,4,21990,Automatic,13905,Petrol,145,39.8,3
 3 Series,7,15490,Manual,47701,Diesel,145,55.4,2
 1 Series,6,11490,Manual,62538,Petrol,30,56.5,1.5
 4 Series,3,22900,Automatic,15814,Petrol,145,48.7,2
 X1,2,26990,Automatic,7288,Petrol,145,39.8,2
 Z4,1,39990,Automatic,1784,Petrol,150,33.2,3
 2 Series,6,12690,Manual,29400,Diesel,20,68.9,2
 3 Series,2,33890,Automatic,2993,Diesel,150,47.9,3
 1 Series,3,18995,Automatic,11885,Petrol,150,36.7,2
 X1,1,33400,Manual,321,Diesel,145,50.4,2
 3 Series,1,43900,Automatic,11,Petrol,145,34.9,3
 i8,6,44990,Automatic,43323,Hybrid,0,134.5,1.5
 3 Series,7,9500,Automatic,75083,Diesel,20,68.9,2
 3 Series,6,13000,Manual,34533,Diesel,125,60.1,2
 3 Series,5,10000,Automatic,84878,Diesel,0,74.3,2
 3 Series,6,19690,Automatic,47741,Diesel,200,49.6,3
 6 Series,6,18990,Automatic,62953,Diesel,160,51.4,3
 3 Series,5,20400,Automatic,40421,Diesel,160,51.4,3
 2 Series,2,23900,Automatic,2426,Diesel,145,47.1,2
 3 Series,5,15400,Manual,21854,Petrol,145,48.7,2
 2 Series,3,19990,Automatic,19234,Diesel,145,47.1,2
 X3,5,21990,Automatic,35121,Diesel,145,54.3,2
 3 Series,7,14500,Automatic,45140,Diesel,125,57.6,3
 3 Series,5,10000,Automatic,104720,Petrol,125,51.4,1.5
 4 Series,5,13000,Automatic,129590,Petrol,150,48.7,2
 2 Series,5,13995,Manual,36250,Diesel,30,64.2,2
 3 Series,14,5795,Automatic,83350,Petrol,325,31.4,3
 3 Series,1,29490,Automatic,12,Petrol,145,42.2,2
 3 Series,2,26899,Automatic,11512,Diesel,145,52.3,2
 1 Series,2,26989,Automatic,5444,Diesel,145,51.4,2
 3 Series,1,34900,Automatic,10,Petrol,145,40.4,2
 3 Series,3,20690,Automatic,16986,Diesel,145,64.2,2
 2 Series,5,13900,Manual,38811,Diesel,20,68.9,1.5
 5 Series,5,14499,Automatic,53689,Diesel,30,62.8,2
 2 Series,7,11000,Manual,37148,Diesel,30,62.8,2
 1 Series,7,9500,Manual,36672,Diesel,30,65.7,2
 X1,5,13999,Manual,30466,Diesel,20,68.9,2
 2 Series,5,11999,Automatic,68945,Diesel,20,68.9,1.5
 1 Series,5,17199,Manual,18706,Petrol,260,36.2,3
 3 Series,9,7500,Manual,75453,Diesel,30,62.8,2
 2 Series,4,16500,Manual,66410,Petrol,260,36.2,3
 5 Series,7,11695,Automatic,65520,Diesel,30,62.8,2
 3 Series,7,14500,Automatic,48760,Diesel,125,57.6,3
 1 Series,7,6795,Manual,102520,Diesel,30,62.8,2
 3 Series,6,12500,Automatic,107940,Diesel,145,56.5,3
 4 Series,5,12000,Automatic,117230,Diesel,30,65.7,2
 X3,6,13000,Manual,105320,Diesel,160,52.3,2
 1 Series,5,8000,Manual,101980,Diesel,20,68.9,2
 2 Series,6,7395,Manual,100230,Diesel,20,68.9,2
 4 Series,6,14000,Automatic,58900,Diesel,30,65.7,2
 3 Series,6,13295,Automatic,76720,Diesel,165,51.4,3
 1 Series,3,13425,Manual,22045,Petrol,150,53.3,1.5
 3 Series,5,11250,Automatic,70600,Diesel,30,70.6,2
 3 Series,5,14195,Automatic,56140,Hybrid,0,148.7,2
 5 Series,5,12295,Automatic,97930,Diesel,125,60.1,2
 2 Series,5,10500,Manual,83200,Diesel,30,64.2,2
 3 Series,4,13999,Manual,23608,Petrol,150,48.7,2
 1 Series,8,10125,Manual,61040,Petrol,205,42.8,2
 7 Series,15,4995,Automatic,81000,Diesel,325,34.4,3
 3 Series,12,4195,Manual,70000,Petrol,165,47.9,2
 1 Series,7,10395,Manual,25000,Diesel,0,74.3,1.6
 3 Series,4,15350,Automatic,40244,Diesel,30,64.2,2
 1 Series,5,11500,Manual,54156,Diesel,30,65.7,2
 1 Series,3,13750,Manual,17613,Petrol,145,37.7,1.5
 X1,5,17225,Manual,17531,Diesel,125,58.9,2
 3 Series,4,8795,Manual,108190,Diesel,30,62.8,2
 1 Series,6,10695,Automatic,52770,Petrol,145,48.7,1.6
 3 Series,7,8000,Manual,99920,Diesel,125,58.9,2
 3 Series,5,14295,Automatic,94810,Hybrid,0,134.5,2
 3 Series,7,8795,Manual,130340,Diesel,145,55.4,2
 5 Series,5,11000,Automatic,100170,Diesel,20,68.9,2
 3 Series,5,19495,Automatic,27500,Diesel,160,51.4,3
 3 Series,7,11295,Automatic,52117,Diesel,30,62.8,2
 3 Series,6,13980,Automatic,36816,Diesel,30,70.6,2
 3 Series,12,5695,Semi-Auto,110931,Diesel,160,51.4,2
 4 Series,6,14995,Manual,51611,Diesel,125,58.9,2
 7 Series,7,13999,Automatic,53329,Diesel,160,50.4,3
 X1,4,17299,Automatic,35779,Diesel,145,55.4,2
 3 Series,6,8500,Manual,71915,Diesel,20,68.9,2
 2 Series,4,16350,Automatic,13750,Diesel,145,62.8,2
 X1,8,9995,Manual,44013,Diesel,160,51.4,2
 3 Series,6,10000,Automatic,99530,Diesel,30,67.3,2
 3 Series,5,14295,Automatic,86060,Hybrid,0,134.5,2
 3 Series,6,9500,Manual,128850,Diesel,145,56.5,2
 X3,5,15500,Manual,72070,Diesel,160,52.3,2
 X3,5,16295,Automatic,81050,Diesel,150,54.3,2
 5 Series,5,9000,Manual,93240,Diesel,30,65.7,2
 1 Series,6,11695,Automatic,58620,Diesel,20,67.3,2
 3 Series,11,3800,Manual,156800,Diesel,125,58.9,2
 3 Series,9,8985,Automatic,67458,Diesel,30,62.8,2
 4 Series,7,13991,Automatic,44042,Diesel,125,57.7,2
 X1,9,7985,Automatic,82570,Diesel,150,56.5,2
 X3,6,13985,Automatic,77120,Diesel,150,54.3,2
 X5,8,21000,Automatic,52000,Diesel,200,45.6,3
 3 Series,8,9489,Manual,52757,Diesel,30,62.8,2
 3 Series,4,18999,Automatic,24658,Hybrid,0,134.5,2
 5 Series,5,15499,Automatic,35487,Diesel,30,65.7,2
 2 Series,6,14700,Automatic,32882,Diesel,125,60.1,0
 2 Series,5,14999,Manual,21985,Petrol,160,44.1,2
 5 Series,8,11299,Automatic,73876,Diesel,145,55.4,3
 1 Series,5,10399,Manual,33546,Diesel,0,83.1,1.5
 3 Series,8,10995,Manual,45883,Diesel,30,62.8,2
 3 Series,5,16995,Automatic,14867,Diesel,145,56.5,3
 5 Series,7,13995,Automatic,48280,Diesel,30,62.8,2
 1 Series,6,10495,Manual,27000,Diesel,0,78.5,1.5
 5 Series,5,12494,Automatic,49305,Diesel,20,68.9,2
 5 Series,5,13699,Automatic,36813,Diesel,20,68.9,2
 X1,5,15994,Manual,24984,Diesel,125,58.9,2
 X5,3,47994,Automatic,19750,Diesel,140,47.1,3
 3 Series,14,5994,Automatic,118000,Diesel,300,38.2,3
 2 Series,5,9799,Automatic,67170,Diesel,20,72.4,1.5
 3 Series,6,13999,Manual,40430,Diesel,145,56.5,2
 5 Series,6,11999,Automatic,74014,Diesel,30,62.8,2
 3 Series,4,18999,Automatic,29528,Diesel,145,64.2,2
 3 Series,6,11999,Manual,40814,Diesel,20,68.9,2
 4 Series,5,18499,Automatic,60018,Diesel,160,49.6,3
 4 Series,5,15499,Manual,32157,Petrol,200,42.8,2
 3 Series,3,21200,Automatic,13590,Diesel,150,64.2,2
 3 Series,3,18000,Automatic,24240,Diesel,150,64.2,0
 2 Series,6,8995,Automatic,64888,Diesel,20,68.9,2
 3 Series,5,16999,Manual,18520,Petrol,200,43.5,2
 1 Series,6,9499,Manual,54228,Diesel,0,83.1,1.5
 1 Series,8,7399,Manual,58149,Diesel,0,74.3,1.6
 5 Series,4,24999,Automatic,5336,Hybrid,135,156.9,2
 4 Series,6,15499,Manual,32423,Diesel,145,53.3,2
 5 Series,4,22199,Automatic,21319,Diesel,145,62.8,2
 5 Series,7,14750,Automatic,20741,Diesel,30,62.8,2
 1 Series,6,12059,Automatic,69758,Diesel,125,60.1,2
 2 Series,4,14000,Manual,18234,Petrol,145,52.3,1.5
 1 Series,5,10599,Manual,27636,Diesel,0,83.1,1.5
 3 Series,10,4994,Manual,112000,Diesel,30,62.8,2
 5 Series,8,11000,Automatic,86000,Diesel,160,51.4,2
 1 Series,9,6500,Manual,93000,Diesel,30,62.8,2
 1 Series,4,19750,Automatic,29000,Petrol,205,39.8,3
 5 Series,7,11500,Automatic,92000,Diesel,125,57.6,2
 1 Series,8,8000,Manual,50000,Petrol,145,49.6,1.6
 3 Series,4,13199,Automatic,54962,Diesel,145,74.3,2
 5 Series,5,16399,Automatic,45036,Petrol,160,44.8,2
 2 Series,5,10725,Manual,45930,Petrol,145,48.7,1.5
 X1,5,15199,Automatic,41571,Diesel,125,60.1,2
 4 Series,5,13999,Manual,45253,Diesel,30,67.3,2
 1 Series,7,9999,Manual,63169,Diesel,30,64.2,2
 3 Series,4,15349,Automatic,53347,Hybrid,0,148.7,2
 1 Series,5,10699,Manual,34933,Diesel,0,83.1,1.5
 1 Series,8,9999,Manual,48279,Petrol,145,50.4,1.6
 3 Series,4,13499,Automatic,52716,Diesel,145,70.6,2
 X3,7,14999,Automatic,47925,Diesel,160,50.4,2
 X3,6,18699,Automatic,24288,Diesel,145,54.3,2
 3 Series,3,16200,Automatic,10591,Diesel,145,67.3,2
 2 Series,4,16499,Automatic,16888,Petrol,145,51.4,1.5
 2 Series,4,15887,Automatic,46827,Hybrid,135,141.2,1.5
 X1,8,10299,Automatic,33412,Diesel,160,52.3,2
 4 Series,6,15699,Automatic,33689,Diesel,20,70.6,2
 1 Series,5,12599,Manual,29752,Diesel,20,70.6,1.5
 4 Series,7,14999,Automatic,32463,Petrol,200,43.5,2
 X1,4,15399,Manual,18097,Diesel,145,68.9,2
 3 Series,5,15499,Manual,42571,Diesel,125,58.9,2
 5 Series,6,10699,Automatic,93056,Diesel,20,68.9,2
 3 Series,6,13999,Automatic,46531,Diesel,125,61.4,2
 1 Series,9,7899,Manual,85827,Diesel,30,62.8,2
 1 Series,4,14599,Automatic,15361,Diesel,145,72.4,1.5
 X5,4,30999,Automatic,32812,Diesel,145,47.1,3
 1 Series,3,12399,Manual,23635,Diesel,145,72.4,1.5
 5 Series,5,13119,Manual,51780,Diesel,125,60.1,2
 2 Series,6,10999,Manual,54050,Diesel,20,74.3,1.5
 1 Series,5,11299,Manual,24441,Diesel,0,78.5,1.5
 3 Series,6,18499,Automatic,31047,Diesel,160,51.4,3
 1 Series,7,13999,Manual,53832,Petrol,300,35.3,3
 2 Series,4,15999,Automatic,29122,Petrol,125,51.4,1.5
 1 Series,5,10199,Manual,58305,Diesel,0,83.1,1.5
 3 Series,7,8199,Manual,94347,Diesel,30,65.7,2
 1 Series,3,14399,Manual,13094,Petrol,145,37.7,1.5
 1 Series,6,11499,Manual,50127,Diesel,125,57.6,2
 3 Series,8,9999,Manual,74947,Diesel,30,62.8,2
 2 Series,4,14495,Manual,28180,Petrol,125,53.3,1.5
 4 Series,5,20499,Automatic,16955,Diesel,145,53.3,3
 1 Series,3,21999,Automatic,30400,Petrol,145,39.8,3
 4 Series,5,15499,Automatic,64997,Diesel,145,55.4,3
 3 Series,8,12299,Automatic,43425,Diesel,125,57.6,3
 4 Series,5,11250,Manual,97706,Diesel,30,62.8,2
 3 Series,5,11750,Automatic,50318,Diesel,30,67.3,2
 3 Series,6,13350,Automatic,51126,Diesel,125,57.6,2
 4 Series,6,14999,Automatic,73150,Diesel,160,50.4,3
 3 Series,4,18299,Automatic,32185,Hybrid,135,134.5,2
 3 Series,6,9667,Automatic,80739,Diesel,30,62.8,2
 4 Series,4,22550,Automatic,25328,Diesel,145,50.4,3
 3 Series,6,9350,Automatic,91969,Diesel,20,68.9,2
 3 Series,8,8399,Manual,65001,Diesel,20,68.9,2
 3 Series,4,16550,Automatic,20771,Diesel,145,64.2,2
 1 Series,7,8092,Manual,66995,Diesel,30,65.7,2
 5 Series,5,13499,Automatic,72095,Diesel,30,62.8,2
 5 Series,5,13999,Automatic,71353,Diesel,145,56.5,2
 1 Series,4,12499,Automatic,27656,Diesel,145,72.4,1.5
 1 Series,5,11999,Manual,15066,Diesel,0,83.1,1.5
 3 Series,7,14250,Automatic,65033,Diesel,160,52.3,3
 5 Series,7,14199,Automatic,30749,Diesel,125,57.6,2
 2 Series,5,18999,Automatic,35159,Petrol,260,37.2,3
 X1,7,10999,Manual,26742,Diesel,160,51.4,2
 4 Series,5,10899,Manual,76280,Diesel,30,67.3,2
 1 Series,9,7149,Manual,71842,Diesel,30,62.8,2
 1 Series,5,10299,Manual,36007,Diesel,0,83.1,1.5
 X5,5,27499,Automatic,46720,Hybrid,0,85.6,2
 2 Series,5,14879,Automatic,20937,Petrol,125,51.4,1.5
 2 Series,5,8999,Manual,80051,Diesel,0,74.3,1.5
 1 Series,6,15499,Automatic,48916,Petrol,235,37.7,3
 1 Series,4,11861,Manual,23268,Diesel,0,78.5,1.5
 1 Series,5,10849,Manual,32690,Diesel,0,78.5,1.5
 3 Series,5,16529,Automatic,63679,Hybrid,0,134.5,2
 5 Series,5,14999,Automatic,64231,Diesel,145,53.3,3
 2 Series,6,7999,Manual,89569,Diesel,30,62.8,2
 2 Series,4,19350,Automatic,18455,Hybrid,135,135.5,1.5
 X1,7,11499,Automatic,46000,Diesel,160,52.3,2
 5 Series,6,12450,Automatic,79315,Diesel,30,62.8,2
 1 Series,5,11557,Manual,26146,Petrol,125,53.3,1.5
 1 Series,2,15199,Manual,7565,Petrol,145,53.3,1.5
 1 Series,5,9995,Manual,49782,Diesel,0,78.5,1.5
 1 Series,7,13083,Automatic,48343,Diesel,125,60.1,2
 1 Series,6,9500,Manual,56941,Diesel,0,83.1,1.5
 2 Series,6,11399,Automatic,65033,Diesel,20,68.9,2
 5 Series,6,11399,Automatic,92428,Diesel,30,62.8,2
 1 Series,5,10607,Manual,90868,Petrol,125,52.3,1.5
 X3,4,18250,Automatic,36204,Diesel,145,54.3,2
 3 Series,7,10375,Manual,66919,Diesel,125,57.6,2
 4 Series,6,12499,Manual,50452,Diesel,30,62.8,2
 1 Series,5,9899,Manual,47325,Diesel,0,83.1,1.5
 5 Series,6,14499,Automatic,29269,Diesel,20,68.9,2
 1 Series,5,10999,Manual,35898,Diesel,0,83.1,1.5
 1 Series,6,10000,Manual,35259,Diesel,0,83.1,1.5
 2 Series,5,15499,Manual,11448,Petrol,145,47.1,1.5
 5 Series,5,15999,Automatic,28774,Diesel,30,62.8,2
 3 Series,5,16212,Automatic,31499,Diesel,145,54.3,3
 4 Series,4,14778,Automatic,56292,Diesel,145,70.6,2
 1 Series,7,11250,Automatic,17408,Diesel,20,67.3,2
 1 Series,2,15199,Manual,10844,Petrol,145,53.3,1.5
 1 Series,5,9349,Manual,71381,Diesel,0,78.5,1.5
 1 Series,6,12999,Automatic,34267,Diesel,20,70.6,2
 3 Series,11,3690,Manual,96000,Diesel,30,62.8,2
 X1,5,18899,Automatic,22780,Petrol,160,44.8,2
 X1,5,17499,Automatic,35421,Diesel,145,55.4,2
 4 Series,7,10991,Manual,81978,Diesel,125,60.1,2
 3 Series,8,8991,Manual,64377,Diesel,20,68.9,2
 3 Series,7,9991,Automatic,44287,Diesel,20,68.9,2
 6 Series,4,29991,Automatic,28879,Petrol,145,31,4.4
 3 Series,6,15491,Automatic,35248,Diesel,30,64.2,2
 X5,5,25991,Automatic,62756,Diesel,200,47.1,3
 3 Series,4,17488,Automatic,15537,Diesel,30,64.2,2
 X5,3,51988,Automatic,9691,Petrol,150,25.4,4.4
 5 Series,2,28488,Automatic,205,Diesel,145,65.7,2
 3 Series,2,29488,Automatic,7935,Diesel,145,48.7,2
 4 Series,4,16488,Manual,27599,Diesel,150,62.8,2
 5 Series,5,21988,Automatic,29314,Diesel,165,51.4,3
 2 Series,4,17988,Manual,19837,Petrol,150,47.1,1.5
 X5,3,39988,Automatic,16933,Hybrid,140,85.6,2
 X5,1,53988,Automatic,5000,Diesel,145,37.7,3
 2 Series,2,23447,Automatic,2231,Petrol,145,50.4,2
 M4,1,52988,Automatic,10,Petrol,150,34,3
 M4,1,45488,Automatic,10,Petrol,150,34,3
 M4,1,49488,Automatic,10,Petrol,150,34,3
 3 Series,5,13988,Automatic,42102,Petrol,125,51.4,2
 M4,1,45488,Automatic,10,Petrol,150,34,3
 4 Series,4,25488,Automatic,23910,Petrol,145,41.5,3
 1 Series,2,16499,Automatic,7559,Petrol,145,55.5,1.5
 X3,6,18999,Automatic,21512,Diesel,145,54.3,2
 2 Series,5,12150,Manual,57417,Petrol,125,50.4,1.5
 1 Series,8,12250,Automatic,48491,Diesel,125,60.1,2
 5 Series,9,8499,Manual,77201,Diesel,30,62.8,2
 1 Series,5,11999,Automatic,38204,Diesel,0,78.5,1.5
 1 Series,5,10550,Manual,40313,Diesel,0,78.5,1.5
 1 Series,6,9750,Manual,48534,Diesel,20,72.4,1.5
 1 Series,5,10999,Manual,27681,Diesel,0,83.1,1.5
 X1,5,14499,Manual,27795,Diesel,20,68.9,2
 4 Series,3,26488,Automatic,21770,Petrol,145,41.5,3
 5 Series,3,28988,Automatic,40820,Petrol,145,39.2,3
 X3,1,34988,Automatic,5000,Diesel,145,54.3,2
 3 Series,2,28988,Automatic,4673,Diesel,145,48.7,2
 4 Series,2,25988,Automatic,5000,Diesel,145,65.7,2
 1 Series,2,27988,Automatic,3574,Petrol,145,40.4,1.5
 1 Series,2,28488,Automatic,6744,Petrol,145,40.4,1.5
 3 Series,2,28488,Automatic,5741,Diesel,145,48.7,2
 X5,2,49488,Automatic,6560,Petrol,145,27.2,3
 6 Series,2,35988,Automatic,3693,Diesel,145,47.9,3
 X5,2,49488,Automatic,6748,Petrol,145,27.2,3
 3 Series,1,53988,Automatic,5000,Petrol,145,34.9,3
 M4,1,53988,Automatic,5000,Petrol,145,34,3
 X1,1,28488,Manual,5000,Diesel,145,40.4,2
 3 Series,5,18788,Automatic,49477,Diesel,145,53.3,3
 3 Series,4,23488,Automatic,16730,Diesel,145,51.4,3
 2 Series,5,14718,Manual,23130,Petrol,145,47.1,1.5
 3 Series,4,18999,Manual,28772,Diesel,145,60.1,2
 1 Series,5,12199,Manual,41621,Diesel,30,65.7,2
 3 Series,5,18988,Automatic,32722,Hybrid,0,134.5,2
 X3,2,33988,Automatic,7765,Diesel,145,54.3,2
 3 Series,3,22988,Automatic,21276,Diesel,145,56.5,3
 X6,2,58988,Automatic,5000,Petrol,145,26.4,3
 5 Series,4,27488,Automatic,23500,Petrol,145,39.2,3
 1 Series,5,12999,Automatic,68949,Petrol,200,43.5,2
 2 Series,5,12799,Manual,57561,Diesel,30,67.3,1.5
 5 Series,4,25176,Automatic,34640,Diesel,145,60.1,3
 4 Series,6,14750,Manual,38974,Petrol,200,42.8,2
 X1,5,12999,Manual,58557,Diesel,20,68.9,2
 1 Series,5,11788,Manual,17084,Diesel,0,78.5,1.5
 3 Series,5,16999,Automatic,23157,Hybrid,0,134.5,2
 3 Series,2,24988,Automatic,6332,Diesel,145,54.3,2
 1 Series,2,30488,Automatic,5000,Petrol,145,34.5,2
 1 Series,2,26988,Automatic,5000,Diesel,145,51.4,2
 M4,2,44988,Automatic,5000,Petrol,145,34,3
 M5,2,74988,Automatic,2684,Petrol,145,24.1,4.4
 X2,2,28988,Automatic,9401,Diesel,145,58.9,2
